Title,Artists,Song URL
Junya pt 2,Kanye West,https://open.spotify.com/track/7soCc4TpT99bOhJoCiMqFN
Matt Hardy 999 (feat. Juice WRLD),Trippie Redd,https://open.spotify.com/track/4zbr7Cp3UB00FurUovPU03
"CHOPPA SHOOT THE LOUDEST (with Chief Keef, feat.Trippie Redd)",Lil Tecca,https://open.spotify.com/track/2MyQK6cKu9IAzNXiBm7TD0
Easier than Lying,Halsey,https://open.spotify.com/track/7N1TIml2jRQRgXUrpXgXrk
Someday,OneRepublic,https://open.spotify.com/track/6aDsgHPZsMztSbZernzlF8
Remember,"Becky Hill, David Guetta",https://open.spotify.com/track/4laAKIq9ZxBCwf99rauPYb
"Paint It, Black",The Rolling Stones,https://open.spotify.com/track/63T7DJ1AFDD6Bn8VzG6JE8
Betrayal (feat. Drake),Trippie Redd,https://open.spotify.com/track/4mOkfIYbMX9PXx27hj8NTi
CHEESE,Stray Kids,https://open.spotify.com/track/5Kllw7Fco57MHtMEGgRdoc
Não sceu pra morar,"MC Zaquin, MC Rick",https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo
Chasing Stars (feat. James Bay),"Alesso, Marshmello",https://open.spotify.com/track/6y6xhAgZjvxy5kR5rigpY3
Finish Line,Trippie Redd,https://open.spotify.com/track/1MJJcJnun68wUdIafVWBzZ
Supertural,Trippie Redd,https://open.spotify.com/track/0Vn54m592UkfxfuvAuSr3H
The Path,Lorde,https://open.spotify.com/track/0jdbVCxHze7xkrdyac3Ksn
papercuts,Machine Gun Kelly,https://open.spotify.com/track/3nkW3TPQjBip1lER4h78NX
Oxytocin,Billie Eilish,https://open.spotify.com/track/4t2OeILB07eMGTXSUbMPEu
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,https://open.spotify.com/track/5JKnYZOhSP7rOK0jPYcCjV
Lose,"KSI, Lil Wayne",https://open.spotify.com/track/7nVERWQXlgZRQsYw4fHf3b
MI FAI IMPAZZIRE,"BLANCO, Sfera Ebbasta",https://open.spotify.com/track/1x3Qb8np6S1UvpSLthwEJN
@ my worst,blackbear,https://open.spotify.com/track/0mHGftgYtmpH4y17T3VZ2E
Cover Me In Sunshine,"P!nk, Willow Sage Hart",https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
Kiss My (Uh Oh),"Anne-Marie, Little Mix",https://open.spotify.com/track/0MWiSBKm8Avs8iDIxcertp
Our Song,"Anne-Marie, Niall Horan",https://open.spotify.com/track/3fGW43fnu3OHEw6ohTC2Bw
New Normal,Khalid,https://open.spotify.com/track/2CIYemjFXdmCWpJnfbtrD6
Holiday,KSI,https://open.spotify.com/track/14Bcv6siTBPw3TlP84dasC
OVER YOU,The Kid LAROI,https://open.spotify.com/track/5vqJLLFlnmCaui7Ng7YAn1
Woo Baby (feat. Chris Brown),Pop Smoke,https://open.spotify.com/track/58T4yPLn4NjBYXfRxeweyM
Manslaughter (feat. Rick Ross & The-Dream),Pop Smoke,https://open.spotify.com/track/5EVzgDPaM0LCM3M5exl3z8
People Watching,Conan Gray,https://open.spotify.com/track/4JeOesjcWWlprTAvucDSJX
30 (feat. Bizzy Banks),Pop Smoke,https://open.spotify.com/track/24YG5Z8Of1VHovrfXsbvCZ
No Time (feat. Lil Durk),KSI,https://open.spotify.com/track/1vicAuW47ccp1l5mYmaWi7
We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,Martin Garrix,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS
Film out,BTS,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt
Three Lions,"Baddiel, Skinner & Lightning Seeds",https://open.spotify.com/track/0Ai6qtPfiEYGCqBGJYWD1W
Vindaloo,Fat Les,https://open.spotify.com/track/6rok0MW3ze4KBEng4ZBAna
Permission to Dance (Instrumental),BTS,https://open.spotify.com/track/0gptQQwXDtDYkkgoQl1V9T
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz
Wasting Time ( feat. Drake ),Brent Faiyaz,https://open.spotify.com/track/48WidxP9CqyYtk97pwGZ3c
Renegade (feat. Taylor Swift),Big Red Machine,https://open.spotify.com/track/1aU1wpYBSpP0M6IiihY5Ue
UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny",https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
Born in the U.S.A.,Bruce Springsteen,https://open.spotify.com/track/0dOg1ySSI7NkpAe89Zo0b9
SWEET / I THOUGHT YOU WANTED TO DANCE,"Tyler, The Creator, Brent Faiyaz, Fa Hues",https://open.spotify.com/track/3EG9FJ0ToLfgnc1IG2Z1wz
SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fa Hues),"Tyler, The Creator",https://open.spotify.com/track/3EG9FJ0ToLfgnc1IG2Z1wz
CORALINE,Måneskin,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY
SIR BAUDELAIRE,"Tyler, The Creator, DJ Drama",https://open.spotify.com/track/4ydmav4vl7hebadtfZtMrg
SIR BAUDELAIRE (feat. DJ Drama),"Tyler, The Creator",https://open.spotify.com/track/4ydmav4vl7hebadtfZtMrg
Payday (feat. Young Thug),Doja Cat,https://open.spotify.com/track/2HolBGR6tpiWI80MXoV1dJ
BLESSED,"Tyler, The Creator",https://open.spotify.com/track/2X5m6irq8boS50Efx4oWew
SAFARI,"Tyler, The Creator",https://open.spotify.com/track/09xpQPfKWdio1wx6v17dGa
Nothing Else Matters,"Miley Cyrus, WATT, Elton John, Yo-Yo Ma, Robert Trujillo, Chad Smith",https://open.spotify.com/track/2mC33mxgLJN3IT65MGN3B0
OHMAMI,Chase Atlantic,https://open.spotify.com/track/2zVaxB54fNngkbWs5uZnla
m y . l i f e (with 21 Savage & Morray),J. Cole,https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG
My Head & My Heart,Ava Max,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
0X1=LOVESONG (I Know I Love you),"TOMORROW X TOGETHER, Seori",https://open.spotify.com/track/3yTkoTuiKRGL2VAlQd7xsC
As the World Caves In,Matt Maltese,https://open.spotify.com/track/4JE6agBLHGA5TaF6FlqfBD
2040,"Lil Baby, Lil Durk",https://open.spotify.com/track/2ELp0EL65yitpfJYwc5983
u love u (with Tate McRae),blackbear,https://open.spotify.com/track/4RCpHnkhMmm67EKbI4aEO7
0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,https://open.spotify.com/track/1Z8TPHiKeCUyClxV6WTTIf
734,Juice WRLD,https://open.spotify.com/track/6vB8bdQCCTDDIH8fhRfuXA
SHUM,Go_A,https://open.spotify.com/track/7mEDVrAHDnQJStDo8jKJJm
Dark Side,Blind Channel,https://open.spotify.com/track/6A8B1kJ9ZNHbl2uFPN6Wtm
Seeing Green (with Drake & Lil Wayne),Nicki Minaj,https://open.spotify.com/track/1TZv3bujNaYz646eezRE91
"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
Voices,Tusse,https://open.spotify.com/track/5zxZ7M4RgWZUHlMEwac8vt
h u n g e r . o n . h i l l s i d e (with Bas),J. Cole,https://open.spotify.com/track/5BwQjRasNcdRPuVWKcHto2
Redecorate,Twenty One Pilots,https://open.spotify.com/track/2XPmTamsj7d9i3gzLCL4JI
Bubblegum Bitch,MARINA,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",DJ Khaled,https://open.spotify.com/track/20GrahbI4AzAOWxpYfDKkf
Electric,Katy Perry,https://open.spotify.com/track/63eV5hreY9feQP2CmYavpj
One Day,Lovejoy,https://open.spotify.com/track/0IUprcNjE2hDtlvY8rq2W9
Wishing Well,Juice WRLD,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
All I Know So Far,P!nk,https://open.spotify.com/track/4LmN3eU1R1vVEdKuDELpGk
love race (feat. Kellin Quinn),Machine Gun Kelly,https://open.spotify.com/track/1F9kEuwT29fgqlovIclu81
Met Him Last Night (feat. Ariana Grande),Demi Lovato,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
On The Ground,ROSÉ,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ
Otra Noche Sin Ti,"J Balvin, Khalid",https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
Floating Through Space,"Sia, David Guetta",https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
Put Your Records On,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
"BODY IN MOTION (feat. Bryson Tiller, Lil Baby & Roddy Ricch)",DJ Khaled,https://open.spotify.com/track/1IZGMPe57hATuLJgmMR4eP
"SORRY NOT SORRY (feat. s, JAY-Z & James Fauntleroy) - Harmonies by The Hive",DJ Khaled,https://open.spotify.com/track/5OypcrFg58e4k2iYHi69ED
As I Am (feat. Khalid),Justin Bieber,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
Good Without,Mimi Webb,https://open.spotify.com/track/15OCqNPYoLziEAsbVnqRj5
Drunk-Dazed,ENHYPEN,https://open.spotify.com/track/1wcr8DjnN59Awev8nnKpQ4
Love Story (Taylor's Version),Taylor Swift,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
shots in the dark,"iann dior, Trippie Redd",https://open.spotify.com/track/6e7jXXhVt7lOj07fffOdJl
Fearless (Taylor's Version),Taylor Swift,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE
You Belong With Me (Taylor's Version),Taylor Swift,https://open.spotify.com/track/1qrpoAMXodY6895hGKoUpA
Fifteen (Taylor's Version),Taylor Swift,https://open.spotify.com/track/2nqio0SfWg6gh2eCtfuMa5
The Way I Loved You (Taylor's Version),Taylor Swift,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M
Breathe (feat. Colbie Caillat) (Taylor's Version),Taylor Swift,https://open.spotify.com/track/7HC7R2D8WjXVcUHJyEGjRs
That's When (feat. Keith Urban) (Taylor's Version) (From The Vault),Taylor Swift,https://open.spotify.com/track/7eResoqEJJAVTkQYSqvO3P
White Horse (Taylor's Version),Taylor Swift,https://open.spotify.com/track/5YL553x8sHderRBDlm3NM3
You're Not Sorry (Taylor's Version),Taylor Swift,https://open.spotify.com/track/6iiAfo4wTA2CVC3Uwx9uh8
Change (Taylor's Version),Taylor Swift,https://open.spotify.com/track/3ExweHKZF9B752DPQByRVT
Jump Then Fall (Taylor's Version),Taylor Swift,https://open.spotify.com/track/2m3ObD945KvpE5y9A1eUWm
Today Was A Fairytale (Taylor's Version),Taylor Swift,https://open.spotify.com/track/2JoJrsEV15OzbijS47lids
Untouchable (Taylor's Version),Taylor Swift,https://open.spotify.com/track/0tQ9vBYpldCuikPsbgOVKA
Come In With The Rain (Taylor's Version),Taylor Swift,https://open.spotify.com/track/1n2wszmJyVkw6FHqyLnQsY
Superstar (Taylor's Version),Taylor Swift,https://open.spotify.com/track/51A8eKvvZz9uydvIZ7xRSV
The Other Side Of The Door (Taylor's Version),Taylor Swift,https://open.spotify.com/track/1cSFlSBdpT4F5vb1frQ231
Además de Mí - Remix,"Rusherking, KHEA, Duki, Maria Becerra, Lit Killah, Tiago PZK",https://open.spotify.com/track/7I8L3vYCLThw2FDrE6LuzE
Dancing With The Devil,Demi Lovato,https://open.spotify.com/track/0VQ3GSPdl4njPOr3lyaoaD
Hayloft,Mother Mother,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
Electric Love,BØRNS,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
Maniac,Conan Gray,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
Girls Like Us,Zoe Wees,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
Somebody,Justin Bieber,https://open.spotify.com/track/3buwFfY33H32wfZ6X9poV3
Tombstone,Rod Wave,https://open.spotify.com/track/3zc8VZEpM1onYV4FWGdFvm
All We Got (feat. KIDDO),Robin Schulz,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
Crack,SCH,https://open.spotify.com/track/52yZydTRNmxinmjt5hjk95
Patience (feat. YUNGBLUD & Polo G),KSI,https://open.spotify.com/track/5J5CpT6bgE6KYKk23jgp9W
rockstar (feat. 21 Savage),Post Malone,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
ROXANNE,Arizo Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
De U Vez,Selena Gomez,https://open.spotify.com/track/1v3lhrZEsOcazqR2QIyyRu
Feels (feat. Khalid),WATTS,https://open.spotify.com/track/6LZ9FO9UsGIcTKbShnfNsG
VOCE,Madame,https://open.spotify.com/track/1eIS75JS5rfbJpSu6ZC9EO
CHIAMAMI PER NOME,"Francesca Michielin, Fedez",https://open.spotify.com/track/0ZqHo6eTBHUcOVjZzPvftT
La genesi del tuo colore,Irama,https://open.spotify.com/track/0HyDNYQmQ3obfA81D3y9tG
Sacrifice,Bebe Rexha,https://open.spotify.com/track/1RSBK5VWdjPjHEmRhAkS4Q
Only Wan Be With You - Pokémon 25 Version,Post Malone,https://open.spotify.com/track/3SawmGBjjq8EOYZJV11cJm
test drive,Ariana Grande,https://open.spotify.com/track/3eZYOQO4UzKrUDYDghtnFw
Wonder,Shawn Mendes,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
One More Time,Daft Punk,https://open.spotify.com/track/0DiWol3AO6WpXZgp0goxAV
Skin,Sabrina Carpenter,https://open.spotify.com/track/03B2SfXuvDh1m9F4tqrX07
Can You Feel My Heart,Bring Me The Horizon,https://open.spotify.com/track/0WSa1sucoNRcEeULlZVQXj
CHICKEN TENDIES,Clinton Kane,https://open.spotify.com/track/0awuNCj9gwJEM0seER22DW
Fake A Smile,"Alan Walker, salem ilese",https://open.spotify.com/track/6rAGFY9D3ah6Lb7fUgbNNH
Overdrive,Conan Gray,https://open.spotify.com/track/3QyoC6OvQUmpQwQZ18iaTs
PILL BREAKER (feat. blackbear & Machine Gun Kelly),"Trippie Redd, Travis Barker",https://open.spotify.com/track/7jjnn6K7p5MgOFuqLypAcM
pov,Ariana Grande,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
someone like u - interlude,Ariana Grande,https://open.spotify.com/track/3Os1431WclqyKxWqMzRESE
ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
Let Her Go,Passenger,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
Wonderwall,Oasis,https://open.spotify.com/track/1DadkoAI2gicYJfindPY20
"10,000 Hours (with Justin Bieber)",Dan + Shay,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
Bad Boy (with Young Thug),Juice WRLD,https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2
Love Story,Taylor Swift,https://open.spotify.com/track/7bad461siaxECNlaYsmIo6
Midnight Sky,Miley Cyrus,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX
What It Feels Like,"Nipsey Hussle, JAY-Z",https://open.spotify.com/track/7iNGwN4yuxATUtv0qYXJ8Q
Often,The Weeknd,https://open.spotify.com/track/4PhsKqMdgMEUSstTDAmMpg
Kings & Queens,Ava Max,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI
Wasted On You,Morgan Wallen,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
Vibez,ZAYN,https://open.spotify.com/track/6T6D9CIrHkALcHPafDFA6L
Lovesick Girls,BLACKPINK,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
NO HUGS,Ufo361,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
Be Kind (with Halsey),Marshmello,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
Reminds Me Of You,"Juice WRLD, The Kid LAROI",https://open.spotify.com/track/5YSHygGN9D0mID1NsVd5my
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
Outside,ZAYN,https://open.spotify.com/track/6f8cT6qJ1KqqVXjx0xRJBt
Sweat,ZAYN,https://open.spotify.com/track/6ZHRi0QxzSnlevyhyNkj4a
7 Summers,Morgan Wallen,https://open.spotify.com/track/4obHzpwGrjoTuZh2DItEMZ
E-GIRLS ARE RUINING MY LIFE!,"CORPSE, Savage Ga$p",https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
Livin' The Dream,Morgan Wallen,https://open.spotify.com/track/3O9lWje3TSupR4vObAg9Yu
More Surprised Than Me,Morgan Wallen,https://open.spotify.com/track/5NhcE6cuJjVYyVEKp97zOt
Warning,Morgan Wallen,https://open.spotify.com/track/64SCQtbRtmO28ks1QhS3w5
"no body, no crime (feat. HAIM)",Taylor Swift,https://open.spotify.com/track/6NriykdkRrjQMZo1sfVYUo
Only Thing That's Gone (feat. Chris Stapleton),Morgan Wallen,https://open.spotify.com/track/0CfPMZ1DSdzglsMRpLDM2H
Outlaw (feat. Ben Burgess),Morgan Wallen,https://open.spotify.com/track/2NK6dtSujGIyilnEgbw8MX
Wonderin' Bout The Wind,Morgan Wallen,https://open.spotify.com/track/2p6hbwOB2u5hI4Uc8FDNL3
Lovefool,twocolors,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
M3tamorphosis (feat. Kid Cudi),Playboi Carti,https://open.spotify.com/track/7zLMYtNJcabv4h4wBnjNQI
Over,Playboi Carti,https://open.spotify.com/track/08dz3ygXyFur6bL7Au8u8J
Amazing Grace (My Chains Are Gone),Pentatonix,https://open.spotify.com/track/2eLPefNqdtcTN1pCEqlrWr
Control,Playboi Carti,https://open.spotify.com/track/78YTl0P96kBCBXUSzKoqAm
Teen X (feat. Future),Playboi Carti,https://open.spotify.com/track/5uYqmEN6TAAE8ss8YmprNV
Under The Mistletoe,"Kelly Clarkson, Brett Eldredge",https://open.spotify.com/track/2K4XbdyLxi9jhqVQeyUKRK
Black Magic (feat. Skylar Grey),Eminem,https://open.spotify.com/track/50le2HSqQAIqB4BGD4cE9e
She Knows This,Kid Cudi,https://open.spotify.com/track/1xzUQMiCoY5pdego0pHMeV
Another Day,Kid Cudi,https://open.spotify.com/track/6myUpr3GDR80Dg3zqNTmmG
"Solo Dolo, Pt. III",Kid Cudi,https://open.spotify.com/track/27oVCAziETRbNuo5A8LNpg
Damaged,Kid Cudi,https://open.spotify.com/track/2n7Ao4nyESBa5ti8gcAbBt
Elsie's Baby Boy (flashback),Kid Cudi,https://open.spotify.com/track/6jiwr6xTHqjdun5d3cEwXV
Lord I Know,Kid Cudi,https://open.spotify.com/track/7f2voPcnDEAzX4yB8SLnU2
Lovin' Me (feat. Phoebe Bridgers),Kid Cudi,https://open.spotify.com/track/3JdwGk8j7lHN5qdzJZklam
Rockstar Knights (with Trippie Redd),Kid Cudi,https://open.spotify.com/track/4J9SI7do4KOEsCexqEbjmR
Blue & Grey,BTS,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl
GO (feat. Juice WRLD),The Kid LAROI,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
Plastic Hearts,Miley Cyrus,https://open.spotify.com/track/6qCsKKS7Ol63SJW3LOIX5R
Blinding Lights (with ROSALÍA) - Remix,The Weeknd,https://open.spotify.com/track/7MXgrcOQAJ5VwSNUL0lDd3
Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,https://open.spotify.com/track/5GK1GYXH16RdfmltogHhAk
LA DROGA,Bad Bunny,https://open.spotify.com/track/67ACYA3UI6QMNtHX6b34wX
Melek,Reynmen,https://open.spotify.com/track/6XbuJHhqugUVdJbTdshUEL
Barely Legal 2021,Marvin Divine,https://open.spotify.com/track/6ct2F3rfS0zh4eag3Pbv0i
acting like that (feat. Machine Gun Kelly),YUNGBLUD,https://open.spotify.com/track/653lIkynLG6WiwoEfsY3Ri
Always Been You,Shawn Mendes,https://open.spotify.com/track/56KDoLjFIm7Yc7fX1XgpNw
Call My Friends,Shawn Mendes,https://open.spotify.com/track/6KVxMOxlSYpC5nrvyWhYhx
Dream,Shawn Mendes,https://open.spotify.com/track/0bZFa5DZcx9HWx25m2Nd19
Look Up At The Stars,Shawn Mendes,https://open.spotify.com/track/0UauNGiFTVXTsgvVz6LBMf
Song For No One,Shawn Mendes,https://open.spotify.com/track/2LUOkrWpTz1q5QeZY5jAHi
SORRY PAPI,"Bad Bunny, ABRA",https://open.spotify.com/track/5jZ32WOU7sqzDYbzINwMUk
TRELLAS,Bad Bunny,https://open.spotify.com/track/09WAnxdBuebQopKhJT3oZS
Gimme What I Want,Miley Cyrus,https://open.spotify.com/track/4v8jmsVox8VwU5js3JHOJZ
High,Miley Cyrus,https://open.spotify.com/track/2LseyBkPJv7r7wCt2yMEgX
Pretty Savage,BLACKPINK,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
Forever After All,Luke Combs,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
Sweet Melody,Little Mix,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
Line Without a Hook,Ricky Montgomery,https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR
Bottiglie Privè,Sfera Ebbasta,https://open.spotify.com/track/4hExiZDbGdegofpEc9t0Fu
Gangang (feat. Lil Mosey),Sfera Ebbasta,https://open.spotify.com/track/51ITVcACLrgOz44zlFVhk7
Hey Boy,Sia,https://open.spotify.com/track/4GMwkXRXJBedJMmvmltk0Q
Male,Sfera Ebbasta,https://open.spotify.com/track/5BxBGvLJdwBBjCYJRdezxM
MORE,"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends",https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
After Party,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
Realize,AC/DC,https://open.spotify.com/track/4JDjZ2AzlHnde5uUy0TveV
safety net (feat. Ty Dolla $ign),Ariana Grande,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg
obvious,Ariana Grande,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA
FEEL SOMETHING (feat. Marshmello),The Kid LAROI,https://open.spotify.com/track/1yP6g2Ka4CisR3i2cuIcjK
Genocidal Humanoidz,System Of A Down,https://open.spotify.com/track/3Sg3bOiD0kE4D5DcXk48Ds
Protect The Land,System Of A Down,https://open.spotify.com/track/11ajcVj3qSyyMPUpTJUP3y
How Do You Sleep?,Sam Smith,https://open.spotify.com/track/34pRqzRiFcIuyRMuuEayzY
(Don't Fear) The Reaper,Blue Öyster Cult,https://open.spotify.com/track/5QTxFnGygVM4jFQiBovmRo
Zombie,The Cranberries,https://open.spotify.com/track/2IZZqH4K02UIYg5EohpNHF
1x1 (feat. Nova Twins),Bring Me The Horizon,https://open.spotify.com/track/6sIbv1oWOuma2qV907MUbk
B.L.F.L.,"Azet, Capital Bra",https://open.spotify.com/track/4BzvWX9B1viL3cj4bMxmx0
Never Change (feat. Future),Trippie Redd,https://open.spotify.com/track/6BfdcIPOdGPMxlLKhgDW4f
Teardrops,Bring Me The Horizon,https://open.spotify.com/track/3WATWS2Ywo5HeHtG0bE2iZ
OK Not To Be OK,"Marshmello, Demi Lovato",https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
Hell and High Water (feat. Alessia Cara),"Alessia Cara, Major Lazer",https://open.spotify.com/track/5C2ry6OWozoqrEDyBz7MOX
Without You,"Luke Combs, Amanda Shires",https://open.spotify.com/track/3zxAw8PaqpeGZ3Pakkxv3J
Hate The Way (feat. blackbear),G-Eazy,https://open.spotify.com/track/3QGppKBPd9gHOgHJzRbVIw
You Never Know,BLACKPINK,https://open.spotify.com/track/39kzWAiVPpycdMpr745oPj
Back In Black,AC/DC,https://open.spotify.com/track/08mG3Y1vljYA6bvDt4Wqkj
QueLoQue (feat. Paloma Mami),Major Lazer,https://open.spotify.com/track/1mqmmL4IxVBXqsjg4Er1gT
The Chain - 2004 Remaster,Fleetwood Mac,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
Not a Pop Song,Little Mix,https://open.spotify.com/track/0g4xPTe9fP1gPiXPMQKj7Z
Many Men,"21 Savage, Metro Boomin",https://open.spotify.com/track/3CDVMejYHnB1SkEEx0T1N4
Eruption - 2015 Remaster,Van Halen,https://open.spotify.com/track/2tAeN2TKlQLOoSPXtARzBV
Hot for Teacher - 2015 Remaster,Van Halen,https://open.spotify.com/track/6QDbGdbJ57Mtkflsg42WV5
Pama - 2015 Remaster,Van Halen,https://open.spotify.com/track/05RgAMGypEvqhNs5hPCbMS
Runnin' with the Devil - 2015 Remaster,Van Halen,https://open.spotify.com/track/3KhF2YiNpJvGpfiCW45R6D
bloody valentine,Machine Gun Kelly,https://open.spotify.com/track/6mADjHs6FXdroPzEGW6KVJ
Years Go By,Bryson Tiller,https://open.spotify.com/track/4SVTus5gJc5cfkFZ8ELK1p
Run,Joji,https://open.spotify.com/track/1zmgEIHE0eXH0IhBGuoTkP
Sanctuary,Joji,https://open.spotify.com/track/5F1ZmucV0uJY14y2dYKePa
Pretty Boy (feat. Lil Yachty),Joji,https://open.spotify.com/track/0f1G5SHFoFC9lO03gHCGVS
drunk face,Machine Gun Kelly,https://open.spotify.com/track/3k0YJnqMKRZb8swo86vCkq
777,Joji,https://open.spotify.com/track/7b2elHA9vOwpckUKm8SMyR
Courage to Change,Sia,https://open.spotify.com/track/2MbgQKWhoii8bqsMBWWWgA
lonely,Machine Gun Kelly,https://open.spotify.com/track/6EPxapAlha7pEyn5kXgW3R
nothing inside (feat. iann dior),Machine Gun Kelly,https://open.spotify.com/track/1eTdTVIxLlhHwwA50vEzZa
title track,Machine Gun Kelly,https://open.spotify.com/track/4kDgnKgZTX6puRz9EoNjle
Wild Life,OneRepublic,https://open.spotify.com/track/6oaQuXiRKqQq9ITJBV1XmC
Who's Laughing Now,Ava Max,https://open.spotify.com/track/2ICse7t8MB60EFk6o9aUyw
22 settembre,Ultimo,https://open.spotify.com/track/15RRpHBNzv0gvjIry4jyOs
Hot Stuff,"Kygo, Donna Summer",https://open.spotify.com/track/00ETaeHUQ6lops3oWU1Wrt
D'JA ROULÉ,Damso,https://open.spotify.com/track/5f8OFV8uUTKhSFTmjinwFE
FAIS ÇA BIEN,"Damso, Fally Ipupa",https://open.spotify.com/track/0xdp7mJS34hDsLrO6TPCp3
INTRO,Damso,https://open.spotify.com/track/1P0BLHYuyZRr10yMct6qdE
MEVTR,Damso,https://open.spotify.com/track/7hBJCiMzo1kZzzRfGOpWwE
Nobody's Love,Maroon 5,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
When I Look At You,Miley Cyrus,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W
Máqui do Tempo,Matuê,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
Ihr Hobby,"Bonez MC, Maxwell",https://open.spotify.com/track/4aZfvvgfoSfmSZpfwQYzC0
Let's Love,"David Guetta, Sia",https://open.spotify.com/track/6lhZLbb0czULpjb2kFryPS
"The Plan - From the Motion Picture ""TENET""",Travis Scott,https://open.spotify.com/track/551xyaSJsg8hILXFq9JdST
Nuestro Amor,"RBD, Ahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",https://open.spotify.com/track/7F7qwp7VZRVwZsNoddRRgX
Obey (with YUNGBLUD),Bring Me The Horizon,https://open.spotify.com/track/7fQox8Ere1HDm0jhSnsFHu
